chrom1	start1	end1	symbol	chrom2	start2	end2	overlap
chr13	19958782	20086746	ZMYM2	chr13	19957378	19959401	619
chr13	26254138	26405238	CDK8	chr13	26403954	26405214	1260
chr13	28300343	28495095	FLT1	chr13	28300404	28303368	2964
chr13	34942286	35672736	NBEA	chr13	34996552	34998001	1449
chr13	34942286	35672736	NBEA	chr13	35034492	35072694	38202
chr13	34942286	35672736	NBEA	chr13	35034492	35072696	38204
chr13	34942286	35672736	NBEA	chr13	35040089	35072696	32607
chr13	34942286	35672736	NBEA	chr13	35054881	35072696	17815
chr13	34942286	35672736	NBEA	chr13	35055571	35062119	6548
chr13	34942286	35672736	NBEA	chr13	35057839	35062119	4280
chr13	34942286	35672736	NBEA	chr13	35094512	35107423	12911
chr13	34942286	35672736	NBEA	chr13	35094512	35133766	39254
chr13	40555666	40666597	FOXO1	chr13	40619334	40622391	3057
chr13	48303725	48481890	RB1	chr13	48326374	48328500	2126
chr13	48303725	48481890	RB1	chr13	48326376	48328500	2124
chr13	48303725	48481890	RB1	chr13	48326377	48328207	1830
chr13	91398606	92867237	GPC5	chr13	91807219	91809771	2552
chr13	91398606	92867237	GPC5	chr13	91923729	91926379	2650
chr13	91398606	92867237	GPC5	chr13	91923729	91926380	2651
chr13	91398606	92867237	GPC5	chr13	91923729	91926381	2652
chr13	91398606	92867237	GPC5	chr13	91932612	91933737	1125
chr13	91398606	92867237	GPC5	chr13	92082137	92091317	9180
chr13	91398606	92867237	GPC5	chr13	92082137	92091495	9358
chr13	91398606	92867237	GPC5	chr13	92104704	92107302	2598
chr13	91398606	92867237	GPC5	chr13	92104769	92107312	2543
chr13	91398606	92867237	GPC5	chr13	92104874	92107302	2428
chr13	91398606	92867237	GPC5	chr13	92117743	92123865	6122
chr13	91398606	92867237	GPC5	chr13	92132998	92139321	6323
chr13	91398606	92867237	GPC5	chr13	92245978	92247333	1355
chr13	91398606	92867237	GPC5	chr13	92248066	92256829	8763
chr13	91398606	92867237	GPC5	chr13	92266774	92269391	2617
chr13	91398606	92867237	GPC5	chr13	92471748	92480916	9168
chr13	91398606	92867237	GPC5	chr13	92471748	92483759	12011
chr13	91398606	92867237	GPC5	chr13	92638733	92641158	2425
chr13	91398606	92867237	GPC5	chr13	91781218	91821965	40747
chr13	91398606	92867237	GPC5	chr13	91825853	91842041	16188
chr13	91398606	92867237	GPC5	chr13	91897065	91907899	10834
chr13	91398606	92867237	GPC5	chr13	91897065	91915771	18706
chr13	91398606	92867237	GPC5	chr13	91897818	91907384	9566
chr13	91398606	92867237	GPC5	chr13	91897818	91915771	17953
chr13	91398606	92867237	GPC5	chr13	91907534	91915771	8237
chr13	91398606	92867237	GPC5	chr13	91926421	91931751	5330
chr13	91398606	92867237	GPC5	chr13	91926421	91933737	7316
chr13	91398606	92867237	GPC5	chr13	91942700	91950691	7991
chr13	91398606	92867237	GPC5	chr13	91942734	91950709	7975
chr13	91398606	92867237	GPC5	chr13	92065174	92079000	13826
chr13	91398606	92867237	GPC5	chr13	92091538	92095990	4452
chr13	91398606	92867237	GPC5	chr13	92091714	92095990	4276
chr13	91398606	92867237	GPC5	chr13	92123944	92139316	15372
chr13	91398606	92867237	GPC5	chr13	92554549	92574126	19577
chr13	91398606	92867237	GPC5	chr13	92574546	92589612	15066
chr13	91398606	92867237	GPC5	chr13	92607206	92626054	18848
chr13	91398606	92867237	GPC5	chr13	92671753	92685538	13785
chr13	91398606	92867237	GPC5	chr13	91879218	91882333	3115
chr13	91398606	92867237	GPC5	chr13	92630633	92671366	40733
chr13	91398606	92867237	GPC5	chr13	92645554	92685536	39982
chr14	32076966	32159728	ARHGAP5	chr14	32090498	32094386	3888
chr14	32076966	32159728	ARHGAP5	chr14	32154617	32156367	1750
chr14	66507406	67181803	GPHN	chr14	66760503	66762118	1615
chr14	66507406	67181803	GPHN	chr14	66760503	66762119	1616
chr14	66507406	67181803	GPHN	chr14	66760505	66762125	1620
chr14	66507406	67181803	GPHN	chr14	66760507	66761901	1394
chr14	66507406	67181803	GPHN	chr14	66760509	66762121	1612
chr14	66507406	67181803	GPHN	chr14	66760516	66762125	1609
chr14	66507406	67181803	GPHN	chr14	66760519	66762125	1606
chr14	66507406	67181803	GPHN	chr14	66760522	66762117	1595
chr14	66507406	67181803	GPHN	chr14	66760543	66762125	1582
chr14	66507406	67181803	GPHN	chr14	66760544	66761648	1104
chr14	66507406	67181803	GPHN	chr14	66760561	66762148	1587
chr14	80955042	81146302	TSHR	chr14	80981689	80985795	4106
chr14	91965990	92040059	TRIP11	chr14	91966003	91969895	3892
chr14	91965990	92040059	TRIP11	chr14	92026419	92027564	1145
chr14	91965990	92040059	TRIP11	chr14	92026420	92027563	1143
chr14	91965990	92040059	TRIP11	chr14	92026421	92027564	1143
chr14	91965990	92040059	TRIP11	chr14	92026421	92027573	1152
chr14	91965990	92040059	TRIP11	chr14	92026422	92027567	1145
chr14	91965990	92040059	TRIP11	chr14	92026422	92027573	1151
chr14	91965990	92040059	TRIP11	chr14	92026428	92027570	1142
chr14	95086227	95157422	DICER1	chr14	95086229	95090665	4436
chr15	49423095	49488775	FGF7	chr15	49472100	49490297	16675
chr15	49423095	49488775	FGF7	chr15	49476047	49490295	12728
chr15	49423095	49488775	FGF7	chr15	49476777	49488297	11520
chr15	49423095	49488775	FGF7	chr15	49476782	49490297	11993
chr15	49423095	49488775	FGF7	chr15	49477794	49488297	10503
chr15	50424381	50514419	USP8	chr15	50465043	50467122	2079
chr15	56918622	57289853	TCF12	chr15	57246573	57247741	1168
chr15	56918622	57289853	TCF12	chr15	57246573	57247983	1410
chr15	56918622	57289853	TCF12	chr15	57246584	57247975	1391
chr15	56918622	57289853	TCF12	chr15	57246584	57247981	1397
chr15	56918622	57289853	TCF12	chr15	57246584	57247983	1399
chr15	56918622	57289853	TCF12	chr15	57246604	57247888	1284
chr15	74541176	74598131	ARID3B	chr15	74595608	74598046	2438
chr15	75369378	75451704	SIN3A	chr15	75383135	75386986	3851
chr15	75369378	75451704	SIN3A	chr15	75383140	75386978	3838
chr15	75369378	75451704	SIN3A	chr15	75383183	75386986	3803
chr15	75369378	75451704	SIN3A	chr15	75383301	75385628	2327
chr15	75369378	75451704	SIN3A	chr15	75384727	75386269	1542
chr15	75369378	75451704	SIN3A	chr15	75381921	75386978	5057
chr16	2537963	2603188	PDPK1	chr16	2534141	2584844	46881
chr16	2537963	2603188	PDPK1	chr16	2599223	2611355	3965
chr16	11976737	12574289	SNX29	chr16	12029237	12053597	24360
chr16	18804852	18926454	SMG1	chr16	18919064	18924922	5858
chr16	18804852	18926454	SMG1	chr16	18919064	18926692	7390
chr16	18804852	18926454	SMG1	chr16	18919064	18931063	7390
chr16	18804852	18926454	SMG1	chr16	18856339	18888447	32108
chr16	18804852	18926454	SMG1	chr16	18856340	18926598	70114
chr16	18804852	18926454	SMG1	chr16	18856340	18931015	70114
chr16	18804852	18926454	SMG1	chr16	18856342	18881895	25553
chr16	18804852	18926454	SMG1	chr16	18856342	18907694	51352
chr16	18804852	18926454	SMG1	chr16	18856345	18907694	51349
chr16	75647785	75657432	TERF2IP	chr16	75656221	75657429	1208
chr16	89285174	89490318	ANKRD11	chr16	89284311	89285440	266
chr17	5116437	5174991	USP6	chr17	5119454	5122466	3012
chr17	5116437	5174991	USP6	chr17	5119454	5122470	3016
chr17	5116437	5174991	USP6	chr17	5122481	5127572	5091
chr17	5116437	5174991	USP6	chr17	5129068	5138764	9696
chr17	5116437	5174991	USP6	chr17	5131760	5140669	8909
chr17	5116437	5174991	USP6	chr17	5164788	5168600	3812
chr17	5116437	5174991	USP6	chr17	5164788	5175454	10203
chr17	5116437	5174991	USP6	chr17	5168347	5175454	6644
chr17	5116437	5174991	USP6	chr17	5168347	5176545	6644
chr17	5116437	5174991	USP6	chr17	5174833	5176576	158
chr17	5116437	5174991	USP6	chr17	5174833	5176585	158
chr17	5116437	5174991	USP6	chr17	5122481	5140948	18467
chr17	5116437	5174991	USP6	chr17	5124643	5140948	16305
chr17	5116437	5174991	USP6	chr17	5124685	5140948	16263
chr17	5116437	5174991	USP6	chr17	5127305	5128661	1356
chr17	5116437	5174991	USP6	chr17	5127305	5140948	13643
chr17	5116437	5174991	USP6	chr17	5141022	5153346	12324
chr17	5116437	5174991	USP6	chr17	5141022	5168600	27578
chr17	12020823	12143830	MAP2K4	chr17	12141145	12143734	2589
chr17	16029156	16215560	NCOR1	chr17	16161539	16164017	2478
chr17	16029156	16215560	NCOR1	chr17	16161539	16170393	8854
chr17	16029156	16215560	NCOR1	chr17	16161543	16164017	2474
chr17	16029156	16215560	NCOR1	chr17	16161543	16164195	2652
chr17	16029156	16215560	NCOR1	chr17	16161543	16170393	8850
chr17	16029156	16215560	NCOR1	chr17	16161544	16165267	3723
chr17	16029156	16215560	NCOR1	chr17	16161544	16170393	8849
chr17	16029156	16215560	NCOR1	chr17	16192372	16210228	17856
chr17	16029156	16215560	NCOR1	chr17	16192382	16210228	17846
chr17	16029156	16215560	NCOR1	chr17	16192383	16210228	17845
chr17	20087021	20319026	SPECC1	chr17	20111608	20115139	3531
chr17	20087021	20319026	SPECC1	chr17	20111672	20115107	3435
chr17	20087021	20319026	SPECC1	chr17	20111679	20115149	3470
chr17	20087021	20319026	SPECC1	chr17	20111693	20115133	3440
chr17	20087021	20319026	SPECC1	chr17	20111693	20115139	3446
chr17	20087021	20319026	SPECC1	chr17	20112871	20115133	2262
chr17	20087021	20319026	SPECC1	chr17	20233524	20235188	1664
chr17	20087021	20319026	SPECC1	chr17	20316336	20334814	2690
chr17	20087021	20319026	SPECC1	chr17	20316336	20442258	2690
chr17	20087021	20319026	SPECC1	chr17	20309890	20374800	9136
chr17	31094926	31377677	NF1	chr17	31189463	31191722	2259
chr17	31094926	31377677	NF1	chr17	31199525	31202173	2648
chr17	31094926	31377677	NF1	chr17	31220322	31223097	2775
chr17	31094926	31377677	NF1	chr17	31228912	31230170	1258
chr17	31094926	31377677	NF1	chr17	31229183	31231713	2530
chr17	31094926	31377677	NF1	chr17	31264763	31268283	3520
chr17	31094926	31377677	NF1	chr17	31345374	31348717	3343
chr17	31094926	31377677	NF1	chr17	31345412	31348726	3314
chr17	31094926	31377677	NF1	chr17	31346075	31348726	2651
chr17	31094926	31377677	NF1	chr17	31138282	31149888	11606
chr17	31094926	31377677	NF1	chr17	31212016	31231713	19697
chr17	31094926	31377677	NF1	chr17	31212480	31231713	19233
chr17	31094926	31377677	NF1	chr17	31224612	31231713	7101
chr17	31094926	31377677	NF1	chr17	31226048	31236285	10237
chr17	31094926	31377677	NF1	chr17	31226048	31236747	10699
chr17	31094926	31377677	NF1	chr17	31256172	31265688	9516
chr17	31094926	31377677	NF1	chr17	31193317	31196240	2923
chr17	31094926	31377677	NF1	chr17	31195110	31202173	7063
chr17	31937017	32001045	SUZ12	chr17	31936301	31986837	49820
chr17	35809454	35847242	TAF15	chr17	35809480	35811531	2051
chr17	38705541	38729803	MLLT6	chr17	38724770	38727187	2417
chr17	38869858	38921770	LASP1	chr17	38919964	38921536	1572
chr17	42199167	42276406	STAT5B	chr17	42218140	42221687	3547
chr17	42287546	42311943	STAT5A	chr17	42297272	42301464	4192
chr17	43044294	43125483	BRCA1	chr17	43116959	43131375	8524
chr17	49788554	49835030	KAT7	chr17	49827397	49829093	1696
chr17	57256533	57684685	MSI2	chr17	57683189	57684607	1418
chr17	58692572	58735611	RAD51C	chr17	58721777	58723705	1928
chr17	59155756	59203834	PRR11	chr17	59179279	59184821	5542
chr17	59155756	59203834	PRR11	chr17	59180551	59184829	4278
chr17	59155756	59203834	PRR11	chr17	59181234	59184317	3083
chr17	59155756	59203834	PRR11	chr17	59181234	59184821	3587
chr17	59155756	59203834	PRR11	chr17	59181284	59184829	3545
chr17	59155756	59203834	PRR11	chr17	59182884	59184808	1924
chr17	59155756	59203834	PRR11	chr17	59170514	59180414	9900
chr17	59155756	59203834	PRR11	chr17	59170514	59180802	10288
chr17	59155756	59203834	PRR11	chr17	59170514	59182824	12310
chr17	59155756	59203834	PRR11	chr17	59170514	59184808	14294
chr17	59155756	59203834	PRR11	chr17	59170514	59184825	14311
chr17	59155756	59203834	PRR11	chr17	59170599	59184808	14209
chr17	59155756	59203834	PRR11	chr17	59170650	59180783	10133
chr17	59155756	59203834	PRR11	chr17	59170650	59182536	11886
chr17	59893163	59950564	RPS6KB1	chr17	59937097	59943800	6703
chr17	59893163	59950564	RPS6KB1	chr17	59921943	59943889	21946
chr17	59893163	59950564	RPS6KB1	chr17	59921943	59975670	28621
chr17	59893163	59950564	RPS6KB1	chr17	59948682	59950420	1738
chr17	65010714	65056839	GNA13	chr17	65009296	65011088	374
chr17	75778566	75779286	H3F3B	chr17	75777458	75779185	619
chr17	81510488	81512818	ACTG1	chr17	81509970	81511331	843
chr17	81510488	81512818	ACTG1	chr17	81509976	81512356	1868
chr17	81510488	81512818	ACTG1	chr17	81509976	81512363	1875
chr17	81510488	81512818	ACTG1	chr17	81509978	81512351	1863
chr17	81510488	81512818	ACTG1	chr17	81510276	81512145	1657
chr18	721587	812546	YES1	chr18	721755	724634	2879
chr18	721587	812546	YES1	chr18	721764	723328	1564
chr18	26016252	26090901	SS18	chr18	26016256	26017771	1515
chr18	44680172	45068510	SETBP1	chr18	44900712	44901941	1229
chr19	926036	975934	ARID3A	chr19	973174	975923	2749
chr19	926036	975934	ARID3A	chr19	973176	975923	2747
chr19	4903079	4962154	UHRF1	chr19	4960654	4962152	1498
chr19	7739993	7747534	CD209	chr19	7740475	7742403	1928
chr19	14514769	14518420	DNAJB1	chr19	14514774	14518435	3646
chr19	16067506	16101790	TPM4	chr19	16101261	16103005	529
chr19	49665141	49673916	BCL2L12	chr19	49670214	49671460	1246
chr20	1894166	1940592	SIRPA	chr20	1937315	1938440	1125
chr20	32192502	32207791	PLAGL2	chr20	32192507	32202290	9783
chr20	41028817	41124487	TOP1	chr20	41123193	41124487	1294
chr20	41028817	41124487	TOP1	chr20	41123210	41124487	1277
chr20	53567064	53593839	ZNF217	chr20	53593259	53594819	580
chr20	53567064	53593839	ZNF217	chr20	53583262	53596928	10577
chr20	53567064	53593839	ZNF217	chr20	53591998	53593925	1841
chr21	36034540	36060550	SETD4	chr21	36050911	36051999	1088
chr21	43092955	43107587	U2AF1	chr21	43035650	43187643	14632
chr21	44222990	44240945	ICOSLG	chr21	44095805	44253496	17955
chr22	23180209	23318037	BCR	chr22	23263953	23264988	1035
chr22	23180209	23318037	BCR	chr22	23314441	23321261	3596
chr22	23180209	23318037	BCR	chr22	23316614	23321261	1423
chr22	23180209	23318037	BCR	chr22	23306925	23321261	11112
chr22	23180209	23318037	BCR	chr22	23310737	23321261	7300
chr22	23180209	23318037	BCR	chr22	23310738	23321261	7299
chr22	23180209	23318037	BCR	chr22	23310825	23321261	7212
chr22	28687742	28741838	CHEK2	chr22	28693770	28696392	2622
chr22	28687742	28741838	CHEK2	chr22	28675665	28694647	6905
chr22	28687742	28741838	CHEK2	chr22	28675665	28696392	8650
chr22	28687742	28741838	CHEK2	chr22	28675778	28694647	6905
chr22	28687742	28741838	CHEK2	chr22	28677589	28694647	6905
chr22	28687742	28741838	CHEK2	chr22	28685929	28696392	8650
chr22	29603557	29698598	NF2	chr22	29608860	29609951	1091
chr22	38982346	38992804	APOBEC3B	chr22	38982097	38988028	5682
chr22	38982346	38992804	APOBEC3B	chr22	38988116	38993669	4688
chr22	42126498	42130881	CYP2D6	chr22	42126572	42131028	4309
chr22	42126498	42130881	CYP2D6	chr22	42123191	42132193	4383
chrX	15319450	15335580	PIGA	chrX	15319464	15325155	5691
chrX	20124517	20141844	EIF1AX	chrX	20125781	20128311	2530
chrX	37008396	37011666	FAM47C	chrX	37003429	37015439	3270
chrX	41333347	41350287	DDX3X	chrX	41348636	41350211	1575
chrX	41333347	41350287	DDX3X	chrX	41348800	41350193	1393
chrX	48255316	48267444	SSX1	chrX	48256494	48258753	2259
chrX	48255316	48267444	SSX1	chrX	48241411	48273081	12128
chrX	48255316	48267444	SSX1	chrX	48251336	48273549	12128
chrX	48255316	48267444	SSX1	chrX	48256474	48274184	10970
chrX	48255316	48267444	SSX1	chrX	48256507	48274184	10937
chrX	48255316	48267444	SSX1	chrX	48257175	48269383	10269
chrX	48255316	48267444	SSX1	chrX	48257175	48270706	10269
chrX	48255316	48267444	SSX1	chrX	48261716	48276557	5728
chrX	48255316	48267444	SSX1	chrX	48261716	48276561	5728
chrX	48255316	48267444	SSX1	chrX	48262225	48268305	5219
chrX	48383526	48393347	SSX4	chrX	48383987	48391755	7768
chrX	48383526	48393347	SSX4	chrX	48383987	48396314	9360
chrX	48383526	48393347	SSX4	chrX	48384001	48396314	9346
chrX	48383526	48393347	SSX4	chrX	48384003	48395317	9344
chrX	48383526	48393347	SSX4	chrX	48384317	48393337	9020
chrX	48383526	48393347	SSX4	chrX	48385535	48396296	7812
chrX	48383526	48393347	SSX4	chrX	48387261	48395320	6086
chrX	48383526	48393347	SSX4	chrX	48387771	48394287	5576
chrX	48383526	48393347	SSX4	chrX	48392310	48396314	1037
chrX	48383526	48393347	SSX4	chrX	48365647	48395424	9821
chrX	48383526	48393347	SSX4	chrX	48375450	48396314	9821
chrX	48383526	48393347	SSX4	chrX	48376077	48396312	9821
chrX	48383526	48393347	SSX4	chrX	48376077	48396314	9821
chrX	52696895	52707189	SSX2	chrX	52691662	52697806	911
chrX	52696895	52707189	SSX2	chrX	52693342	52705801	8906
chrX	52696895	52707189	SSX2	chrX	52694680	52705801	8906
chrX	52696895	52707189	SSX2	chrX	52695908	52702182	5287
chrX	52696895	52707189	SSX2	chrX	52702595	52705483	2888
chrX	52696895	52707189	SSX2	chrX	52692354	52714503	10294
chrX	52696895	52707189	SSX2	chrX	52698201	52715196	8988
chrX	52696895	52707189	SSX2	chrX	52639436	52726391	10294
chrX	52696895	52707189	SSX2	chrX	52669253	52789251	10294
chrX	52696895	52707189	SSX2	chrX	52682991	52709819	10294
chrX	65667669	65741931	MSN	chrX	65738523	65741927	3404
chrX	71366238	71466005	TAF1	chrX	71413835	71417018	3183
chrX	71366238	71466005	TAF1	chrX	71419231	71420929	1698
chrX	77504877	77786216	ATRX	chrX	77505715	77507591	1876
chrX	123860271	123913965	XIAP	chrX	123906985	123909023	2038
chrX	133535744	133985895	GPC3	chrX	133617093	133618344	1251
chrX	133535744	133985895	GPC3	chrX	133663300	133664767	1467
chrX	133535744	133985895	GPC3	chrX	133663300	133664813	1513
chrX	133535744	133985895	GPC3	chrX	133762718	133763756	1038
chrX	133535744	133985895	GPC3	chrX	133762718	133763758	1040
chrX	133535744	133985895	GPC3	chrX	133762719	133763758	1039
chrX	133535744	133985895	GPC3	chrX	133762730	133763758	1028
chrX	133535744	133985895	GPC3	chrX	133762733	133763748	1015
chrX	133535744	133985895	GPC3	chrX	133762733	133763758	1025
chrX	133535744	133985895	GPC3	chrX	133762734	133763758	1024
chrX	133535744	133985895	GPC3	chrX	133973636	133978792	5156
