chrom1	start1	end1	symbol	chrom2	start2	end2	overlap
3	195475772	195475935	MUC4	3	195473005	195477792	163
3	195477759	195477983	MUC4	3	195473005	195477792	33
3	195505660	195518368	MUC4	3	195506461	195509963	3502
3	195505660	195518368	MUC4	3	195511288	195515533	4245
3	195505660	195518368	MUC4	3	195505720	195511213	5493
3	195505660	195518368	MUC4	3	195510013	195515531	5518
4	84383621	84384055	FAM175A	4	84382091	84384040	419
4	99802178	99802293	EIF4E	4	99801099	99802285	107
4	99802178	99802293	EIF4E	4	99801213	99802294	115
5	218470	218533	SDHA	5	214342	218907	63
5	218470	218533	SDHA	5	218030	236765	63
5	218470	218533	SDHA	5	218030	258215	63
5	218470	218533	SDHA	5	218038	230652	63
5	223596	223683	SDHA	5	218030	236765	87
5	223596	223683	SDHA	5	218030	258215	87
5	223596	223683	SDHA	5	218038	230652	87
5	224474	224636	SDHA	5	218030	236765	162
5	224474	224636	SDHA	5	218030	258215	162
5	224474	224636	SDHA	5	218038	230652	162
5	225533	225677	SDHA	5	218030	236765	144
5	225533	225677	SDHA	5	218030	258215	144
5	225533	225677	SDHA	5	218038	230652	144
5	225997	226162	SDHA	5	218030	236765	165
5	225997	226162	SDHA	5	218030	258215	165
5	225997	226162	SDHA	5	218038	230652	165
5	228299	228448	SDHA	5	218030	236765	149
5	228299	228448	SDHA	5	218030	258215	149
5	228299	228448	SDHA	5	218038	230652	149
5	230990	231115	SDHA	5	218030	236765	125
5	230990	231115	SDHA	5	218030	258215	125
5	233591	233760	SDHA	5	218030	236765	169
5	233591	233760	SDHA	5	218030	258215	169
5	235258	235454	SDHA	5	218030	236765	196
5	235258	235454	SDHA	5	218030	258215	196
5	236542	236714	SDHA	5	218030	236765	172
5	236542	236714	SDHA	5	218030	258215	172
5	236542	236714	SDHA	5	235806	259327	172
5	240472	240591	SDHA	5	218030	258215	119
5	240472	240591	SDHA	5	235806	259327	119
5	240472	240591	SDHA	5	237611	258469	119
5	251106	251218	SDHA	5	218030	258215	112
5	251106	251218	SDHA	5	235806	259327	112
5	251106	251218	SDHA	5	237611	258469	112
5	251452	251583	SDHA	5	218030	258215	131
5	251452	251583	SDHA	5	235806	259327	131
5	251452	251583	SDHA	5	237611	258469	131
5	254507	254621	SDHA	5	218030	258215	114
5	254507	254621	SDHA	5	235806	259327	114
5	254507	254621	SDHA	5	237611	258469	114
5	256448	256535	SDHA	5	218030	258215	87
5	256448	256535	SDHA	5	235806	259327	87
5	256448	256535	SDHA	5	237611	258469	87
5	23509142	23509211	PRDM9	5	23504220	23528686	69
5	23509578	23509702	PRDM9	5	23504220	23528686	124
5	23510028	23510136	PRDM9	5	23504220	23528686	108
5	23517989	23518039	PRDM9	5	23504220	23528686	50
5	23521131	23521288	PRDM9	5	23504220	23528686	157
5	23522412	23522514	PRDM9	5	23504220	23528686	102
5	23522722	23522994	PRDM9	5	23504220	23528686	272
5	23523399	23523467	PRDM9	5	23504220	23528686	68
5	23524442	23524636	PRDM9	5	23504220	23528686	194
5	23526341	23527882	PRDM9	5	23504220	23528686	1541
5	55236909	55237647	IL6ST	5	55235991	55237648	738
5	61808069	61808309	CKS1B	5	61807590	61810472	240
6	18130898	18131011	TPMT	6	18129945	18131012	113
6	20490398	20490661	E2F3	6	20490400	20493936	261
6	29910330	29910403	HLA-A	6	29902358	29920461	73
6	29910533	29910803	HLA-A	6	29902358	29920461	270
6	29911044	29911320	HLA-A	6	29902358	29920461	276
6	29911898	29912174	HLA-A	6	29911816	29912865	276
6	29911898	29912174	HLA-A	6	29902358	29920461	276
6	29912276	29912393	HLA-A	6	29911816	29912865	117
6	29912276	29912393	HLA-A	6	29902358	29920461	117
6	29912835	29912868	HLA-A	6	29911816	29912865	30
6	29912835	29912868	HLA-A	6	29902358	29920461	33
6	29913010	29913058	HLA-A	6	29902358	29920461	48
6	29913229	29913232	HLA-A	6	29902358	29920461	3
6	31236945	31236948	HLA-C	6	31204588	31243249	3
6	31237114	31237162	HLA-C	6	31204588	31243249	48
6	31237269	31237320	HLA-C	6	31204588	31243249	51
6	31237742	31237862	HLA-C	6	31204588	31243249	120
6	31237986	31238262	HLA-C	6	31204588	31243249	276
6	31238849	31239125	HLA-C	6	31204588	31243249	276
6	31239375	31239645	HLA-C	6	31204588	31243249	270
6	31239775	31239848	HLA-C	6	31204588	31243249	73
6	31322259	31322303	HLA-B	6	31283726	31328270	44
6	31322409	31322442	HLA-B	6	31283726	31328270	33
6	31322883	31323000	HLA-B	6	31283726	31328270	117
6	31323093	31323369	HLA-B	6	31283726	31328270	276
6	31323943	31324219	HLA-B	6	31283726	31328270	276
6	31324464	31324734	HLA-B	6	31283726	31328270	270
6	31324862	31324935	HLA-B	6	31283726	31328270	73
6	31948227	31948325	STK19	6	31948308	31967262	17
6	31948430	31948578	STK19	6	31948308	31967262	148
6	31948780	31948826	STK19	6	31948308	31967262	46
6	34212607	34212661	HMGA1	6	34212606	34213993	54
6	34212607	34212661	HMGA1	6	34212606	34213994	54
6	34212607	34212661	HMGA1	6	34212610	34213983	51
6	36569484	36569571	SRSF3	6	36569482	36570688	87
6	36569738	36569766	SRSF3	6	36569482	36570688	28
6	43555008	43555226	POLH	6	43555008	43557699	218
6	64289961	64290079	PTP4A1	6	64289961	64291351	118
6	108984657	108986058	FOXO3	6	108984655	108986092	1401
6	136582247	136582253	BCLAF1	6	136580540	136582609	6
6	136582402	136582615	BCLAF1	6	136580540	136582609	207
6	136596669	136596839	BCLAF1	6	136596669	136599916	170
6	136596980	136597646	BCLAF1	6	136596669	136599916	666
6	136599002	136599914	BCLAF1	6	136596669	136599916	912
7	5567378	5567522	ACTB	7	5566780	5569297	144
7	5567378	5567522	ACTB	7	5566781	5568331	144
7	5567378	5567522	ACTB	7	5566781	5569035	144
7	5567378	5567522	ACTB	7	5566781	5569293	144
7	5567378	5567522	ACTB	7	5566781	5569296	144
7	5567378	5567522	ACTB	7	5566781	5569297	144
7	5567378	5567522	ACTB	7	5566782	5569296	144
7	5567378	5567522	ACTB	7	5566788	5569296	144
7	5567378	5567522	ACTB	7	5566789	5569297	144
7	5567378	5567522	ACTB	7	5566792	5569297	144
7	5567634	5567816	ACTB	7	5566780	5569297	182
7	5567634	5567816	ACTB	7	5566781	5568331	182
7	5567634	5567816	ACTB	7	5566781	5569035	182
7	5567634	5567816	ACTB	7	5566781	5569293	182
7	5567634	5567816	ACTB	7	5566781	5569296	182
7	5567634	5567816	ACTB	7	5566781	5569297	182
7	5567634	5567816	ACTB	7	5566782	5569296	182
7	5567634	5567816	ACTB	7	5566788	5569296	182
7	5567634	5567816	ACTB	7	5566789	5569297	182
7	5567634	5567816	ACTB	7	5566792	5569297	182
7	5567911	5568350	ACTB	7	5566780	5569297	439
7	5567911	5568350	ACTB	7	5566781	5568331	420
7	5567911	5568350	ACTB	7	5566781	5569035	439
7	5567911	5568350	ACTB	7	5566781	5569293	439
7	5567911	5568350	ACTB	7	5566781	5569296	439
7	5567911	5568350	ACTB	7	5566781	5569297	439
7	5567911	5568350	ACTB	7	5566782	5569296	439
7	5567911	5568350	ACTB	7	5566788	5569296	439
7	5567911	5568350	ACTB	7	5566789	5569297	439
7	5567911	5568350	ACTB	7	5566792	5569297	439
7	5568791	5569031	ACTB	7	5566780	5569297	240
7	5568791	5569031	ACTB	7	5566781	5569035	240
7	5568791	5569031	ACTB	7	5566781	5569293	240
7	5568791	5569031	ACTB	7	5566781	5569296	240
7	5568791	5569031	ACTB	7	5566781	5569297	240
7	5568791	5569031	ACTB	7	5566782	5569296	240
7	5568791	5569031	ACTB	7	5566788	5569296	240
7	5568791	5569031	ACTB	7	5566789	5569297	240
7	5568791	5569031	ACTB	7	5566792	5569297	240
7	5569165	5569288	ACTB	7	5566780	5569297	123
7	5569165	5569288	ACTB	7	5566781	5569293	123
7	5569165	5569288	ACTB	7	5566781	5569296	123
7	5569165	5569288	ACTB	7	5566781	5569297	123
7	5569165	5569288	ACTB	7	5566782	5569296	123
7	5569165	5569288	ACTB	7	5566788	5569296	123
7	5569165	5569288	ACTB	7	5566789	5569297	123
7	5569165	5569288	ACTB	7	5566792	5569297	123
7	6013029	6013173	PMS2	7	5933268	6028676	144
7	6017218	6017388	PMS2	7	5933268	6028676	170
7	6018226	6018327	PMS2	7	5933268	6028676	101
7	6022454	6022622	PMS2	7	5933268	6028676	168
7	6026389	6027251	PMS2	7	5933268	6028676	862
7	6031603	6031688	PMS2	7	6031452	6032641	85
7	6042083	6042267	PMS2	7	6040350	6044327	184
7	6042083	6042267	PMS2	7	6040350	6046030	184
7	6042083	6042267	PMS2	7	6040350	6046202	184
7	6042083	6042267	PMS2	7	6040350	6046492	184
7	6042083	6042267	PMS2	7	6040350	6047507	184
7	6042083	6042267	PMS2	7	6040350	6047525	184
7	6042083	6042267	PMS2	7	6040350	6049558	184
7	6042083	6042267	PMS2	7	6040350	6050429	184
7	6043320	6043423	PMS2	7	6040350	6044327	103
7	6043320	6043423	PMS2	7	6040350	6046030	103
7	6043320	6043423	PMS2	7	6040350	6046202	103
7	6043320	6043423	PMS2	7	6040350	6046492	103
7	6043320	6043423	PMS2	7	6040350	6047507	103
7	6043320	6043423	PMS2	7	6040350	6047525	103
7	6043320	6043423	PMS2	7	6040350	6049558	103
7	6043320	6043423	PMS2	7	6040350	6050429	103
7	6043602	6043689	PMS2	7	6040350	6044327	87
7	6043602	6043689	PMS2	7	6040350	6046030	87
7	6043602	6043689	PMS2	7	6040350	6046202	87
7	6043602	6043689	PMS2	7	6040350	6046492	87
7	6043602	6043689	PMS2	7	6040350	6047507	87
7	6043602	6043689	PMS2	7	6040350	6047525	87
7	6043602	6043689	PMS2	7	6040350	6049558	87
7	6043602	6043689	PMS2	7	6040350	6050429	87
7	6045522	6045662	PMS2	7	6040350	6046030	140
7	6045522	6045662	PMS2	7	6040350	6046202	140
7	6045522	6045662	PMS2	7	6040350	6046492	140
7	6045522	6045662	PMS2	7	6040350	6047507	140
7	6045522	6045662	PMS2	7	6040350	6047525	140
7	6045522	6045662	PMS2	7	6040350	6049558	140
7	6045522	6045662	PMS2	7	6040350	6050429	140
7	6048627	6048650	PMS2	7	6040350	6049558	23
7	6048627	6048650	PMS2	7	6040350	6050429	23
7	26224152	26225403	NFE2L3	7	26224150	26225920	1251
7	26224152	26225403	NFE2L3	7	26224150	26226731	1251
7	33014228	33014374	FKBP9	7	32999724	33047341	146
7	33014793	33014983	FKBP9	7	32999724	33047341	190
7	33015965	33016111	FKBP9	7	32999724	33047341	146
7	33019975	33020165	FKBP9	7	32999724	33047341	190
7	33028118	33028264	FKBP9	7	32999724	33047341	146
7	33035774	33035961	FKBP9	7	32999724	33047341	187
7	33039726	33039872	FKBP9	7	32999724	33047341	146
7	33042287	33042451	FKBP9	7	32999724	33047341	164
7	33044786	33044963	FKBP9	7	32999724	33047341	177
7	57187546	57188859	ZNF479	7	57186251	57204863	1313
7	57187546	57188859	ZNF479	7	57187088	57200000	1313
7	57187546	57188859	ZNF479	7	57119090	57204863	1313
7	57193724	57193820	ZNF479	7	57186251	57204863	96
7	57193724	57193820	ZNF479	7	57187088	57200000	96
7	57193724	57193820	ZNF479	7	57119090	57204863	96
7	57194298	57194425	ZNF479	7	57186251	57204863	127
7	57194298	57194425	ZNF479	7	57187088	57200000	127
7	57194298	57194425	ZNF479	7	57119090	57204863	127
7	57199992	57200031	ZNF479	7	57186251	57204863	39
7	57199992	57200031	ZNF479	7	57187088	57200000	8
7	57199992	57200031	ZNF479	7	57119090	57204863	39
7	66453357	66453486	SBDS	7	66437680	66483957	129
7	66456123	66456288	SBDS	7	66437680	66483957	165
7	66458203	66458404	SBDS	7	66437680	66483957	201
7	66459198	66459328	SBDS	7	66437680	66483957	130
7	66460276	66460404	SBDS	7	66437680	66483957	128
7	74143123	74143234	GTF2I	7	74142511	74248503	111
7	74143123	74143234	GTF2I	7	74142511	74286040	111
7	74144566	74144632	GTF2I	7	74142511	74248503	66
7	74144566	74144632	GTF2I	7	74142511	74286040	66
7	74146819	74147003	GTF2I	7	74142511	74248503	184
7	74146819	74147003	GTF2I	7	74142511	74286040	184
7	74148264	74148323	GTF2I	7	74142511	74248503	59
7	74148264	74148323	GTF2I	7	74142511	74286040	59
7	74149802	74149874	GTF2I	7	74142511	74248503	72
7	74149802	74149874	GTF2I	7	74142511	74286040	72
7	74150841	74151025	GTF2I	7	74142511	74248503	184
7	74150841	74151025	GTF2I	7	74142511	74286040	184
7	74152386	74152445	GTF2I	7	74142511	74248503	59
7	74152386	74152445	GTF2I	7	74142511	74286040	59
7	74157787	74157859	GTF2I	7	74142511	74248503	72
7	74157787	74157859	GTF2I	7	74142511	74286040	72
7	74159096	74159280	GTF2I	7	74142511	74248503	184
7	74159096	74159280	GTF2I	7	74142511	74286040	184
7	74160221	74160280	GTF2I	7	74142511	74248503	59
7	74160221	74160280	GTF2I	7	74142511	74286040	59
7	74160675	74160750	GTF2I	7	74142511	74248503	75
7	74160675	74160750	GTF2I	7	74142511	74286040	75
7	74162351	74162453	GTF2I	7	74142511	74248503	102
7	74162351	74162453	GTF2I	7	74142511	74286040	102
7	74163361	74163427	GTF2I	7	74142511	74248503	66
7	74163361	74163427	GTF2I	7	74142511	74286040	66
7	74163604	74163788	GTF2I	7	74142511	74248503	184
7	74163604	74163788	GTF2I	7	74142511	74286040	184
7	74165692	74165748	GTF2I	7	74142511	74248503	56
7	74165692	74165748	GTF2I	7	74142511	74286040	56
7	74166421	74166502	GTF2I	7	74142511	74248503	81
7	74166421	74166502	GTF2I	7	74142511	74286040	81
7	74167425	74167509	GTF2I	7	74142511	74248503	84
7	74167425	74167509	GTF2I	7	74142511	74286040	84
7	74168177	74168361	GTF2I	7	74142511	74248503	184
7	74168177	74168361	GTF2I	7	74142511	74286040	184
7	74169840	74169869	GTF2I	7	74142511	74248503	29
7	74169840	74169869	GTF2I	7	74142511	74286040	29
7	74171151	74171193	GTF2I	7	74142511	74248503	42
7	74171151	74171193	GTF2I	7	74142511	74286040	42
7	74172291	74172333	GTF2I	7	74142511	74248503	42
7	74172291	74172333	GTF2I	7	74142511	74286040	42
7	74173109	74173168	GTF2I	7	74142511	74248503	59
7	74173109	74173168	GTF2I	7	74142511	74286040	59
7	101671377	101671425	CUX1	7	101668382	101702920	48
7	140434396	140434570	BRAF	7	140432131	140434570	174
7	141747584	141747673	MGAM	7	141740674	141760849	89
7	141750034	141750084	MGAM	7	141740674	141760849	50
7	141750496	141750664	MGAM	7	141740674	141760849	168
7	141752093	141752246	MGAM	7	141740674	141760849	153
7	141752583	141752784	MGAM	7	141740674	141760849	201
7	141754553	141754708	MGAM	7	141740674	141760849	155
7	141755357	141755526	MGAM	7	141740674	141760849	169
7	141755799	141755896	MGAM	7	141740674	141760849	97
7	141756629	141756742	MGAM	7	141740674	141760849	113
7	141758002	141758128	MGAM	7	141740674	141760849	126
7	141759271	141759400	MGAM	7	141740674	141760849	129
7	141759655	141759766	MGAM	7	141740674	141760849	111
7	141760110	141760173	MGAM	7	141740674	141760849	63
7	141762367	141762502	MGAM	7	141760925	141771152	135
7	141763298	141763386	MGAM	7	141760925	141771152	88
7	141764183	141764322	MGAM	7	141760925	141771152	139
7	141765134	141765268	MGAM	7	141760925	141771152	134
7	141765387	141765422	MGAM	7	141760925	141771152	35
7	141765514	141765631	MGAM	7	141760925	141771152	117
7	141766372	141766521	MGAM	7	141760925	141771152	149
7	141767140	141767225	MGAM	7	141760925	141771152	85
7	141768446	141768503	MGAM	7	141760925	141771152	57
7	141770793	141770918	MGAM	7	141760925	141771152	125
7	141773884	141773973	MGAM	7	141771264	141787189	89
7	141776002	141776052	MGAM	7	141771264	141787189	50
7	141776458	141776626	MGAM	7	141771264	141787189	168
7	141778117	141778270	MGAM	7	141771264	141787189	153
7	141778607	141778808	MGAM	7	141771264	141787189	201
7	141780590	141780745	MGAM	7	141771264	141787189	155
7	141781841	141782010	MGAM	7	141771264	141787189	169
7	141782274	141782371	MGAM	7	141771264	141787189	97
7	141783100	141783213	MGAM	7	141771264	141787189	113
7	141784318	141784444	MGAM	7	141771264	141787189	126
7	141785632	141785761	MGAM	7	141771264	141787189	129
7	141786017	141786128	MGAM	7	141771264	141787189	111
7	141786454	141786517	MGAM	7	141771264	141787189	63
7	141791712	141791847	MGAM	7	141789982	141799771	135
7	141792320	141792408	MGAM	7	141789982	141799771	88
7	141793211	141793350	MGAM	7	141789982	141799771	139
7	141794163	141794297	MGAM	7	141789982	141799771	134
7	141794419	141794454	MGAM	7	141789982	141799771	35
7	141794546	141794663	MGAM	7	141789982	141799771	117
7	141795364	141795513	MGAM	7	141789982	141799771	149
7	141796130	141796215	MGAM	7	141789982	141799771	85
7	141797392	141797449	MGAM	7	141789982	141799771	57
7	141799412	141799537	MGAM	7	141789982	141799771	125
7	142457335	142457375	PRSS1	7	142439407	142466536	40
7	142458405	142458565	PRSS1	7	142439407	142466536	160
7	142458405	142458565	PRSS1	7	142457676	142468595	160
7	142458405	142458565	PRSS1	7	142458216	142467308	160
7	142459624	142459878	PRSS1	7	142439407	142466536	254
7	142459624	142459878	PRSS1	7	142457676	142468595	254
7	142459624	142459878	PRSS1	7	142458216	142467308	254
7	142460281	142460418	PRSS1	7	142439407	142466536	137
7	142460281	142460418	PRSS1	7	142457676	142468595	137
7	142460281	142460418	PRSS1	7	142458216	142467308	137
7	142460718	142460871	PRSS1	7	142439407	142466536	153
7	142460718	142460871	PRSS1	7	142457676	142468595	153
7	142460718	142460871	PRSS1	7	142458216	142467308	153
7	151902190	151902310	KMT2C	7	151901419	151989558	120
7	151904384	151904513	KMT2C	7	151901419	151989558	129
7	151917607	151917820	KMT2C	7	151901419	151989558	213
7	151917607	151917820	KMT2C	7	151908023	151938464	213
7	151917607	151917820	KMT2C	7	151908969	151938464	213
7	151919085	151919151	KMT2C	7	151901419	151989558	66
7	151919085	151919151	KMT2C	7	151908023	151938464	66
7	151919085	151919151	KMT2C	7	151908969	151938464	66
7	151919657	151919767	KMT2C	7	151901419	151989558	110
7	151919657	151919767	KMT2C	7	151908023	151938464	110
7	151919657	151919767	KMT2C	7	151908969	151938464	110
7	151921099	151921264	KMT2C	7	151901419	151989558	165
7	151921099	151921264	KMT2C	7	151908023	151938464	165
7	151921099	151921264	KMT2C	7	151908969	151938464	165
7	151921519	151921701	KMT2C	7	151901419	151989558	182
7	151921519	151921701	KMT2C	7	151908023	151938464	182
7	151921519	151921701	KMT2C	7	151908969	151938464	182
7	151927007	151927112	KMT2C	7	151901419	151989558	105
7	151927007	151927112	KMT2C	7	151908023	151938464	105
7	151927007	151927112	KMT2C	7	151908969	151938464	105
7	151927304	151927406	KMT2C	7	151901419	151989558	102
7	151927304	151927406	KMT2C	7	151908023	151938464	102
7	151927304	151927406	KMT2C	7	151908969	151938464	102
7	151932901	151933018	KMT2C	7	151901419	151989558	117
7	151932901	151933018	KMT2C	7	151908023	151938464	117
7	151932901	151933018	KMT2C	7	151908969	151938464	117
7	151935791	151935911	KMT2C	7	151901419	151989558	120
7	151935791	151935911	KMT2C	7	151908023	151938464	120
7	151935791	151935911	KMT2C	7	151908969	151938464	120
7	151944986	151945705	KMT2C	7	151901419	151989558	719
7	151946960	151947038	KMT2C	7	151901419	151989558	78
7	151947937	151948051	KMT2C	7	151901419	151989558	114
7	151949023	151949175	KMT2C	7	151901419	151989558	152
7	151949630	151949800	KMT2C	7	151901419	151989558	170
7	151960100	151960215	KMT2C	7	151901419	151989558	115
7	151962122	151962294	KMT2C	7	151901419	151989558	172
7	151970789	151970952	KMT2C	7	151901419	151989558	163
7	152132710	152132871	KMT2C	7	152126546	152151518	161
8	30941214	30941295	WRN	8	30940152	30941531	81
8	30942681	30942762	WRN	8	30941554	30942998	81
8	54880663	54880672	TCEA1	8	54879115	54880674	9
8	117859738	117859930	RAD21	8	117858177	117859927	189
9	80336238	80336429	GNAQ	9	80332400	80336430	191
9	131455916	131456087	SET	9	131455914	131458664	171
9	131456174	131456321	SET	9	131455914	131458664	147
9	131456919	131456943	SET	9	131455914	131458664	24
10	21875222	21875277	MLLT10	10	21848379	21896192	55
10	21884259	21884369	MLLT10	10	21848379	21896192	110
10	21884259	21884369	MLLT10	10	21877755	21891743	110
10	51584615	51585599	NCOA4	10	51584613	51590733	984
10	51584615	51585599	NCOA4	10	51584613	51590734	984
10	51586270	51586411	NCOA4	10	51584613	51590733	141
10	51586270	51586411	NCOA4	10	51584613	51590734	141
10	51589224	51589230	NCOA4	10	51584613	51590733	6
10	51589224	51589230	NCOA4	10	51584613	51590734	6
10	81463365	81463747	NUTM2B	10	81462769	81474951	382
10	81463365	81463747	NUTM2B	10	81439966	81474963	382
10	81463365	81463747	NUTM2B	10	81459797	81474963	382
10	81463365	81463747	NUTM2B	10	81454262	81636271	382
10	81465797	81466497	NUTM2B	10	81462769	81474951	700
10	81465797	81466497	NUTM2B	10	81439966	81474963	700
10	81465797	81466497	NUTM2B	10	81459797	81474963	700
10	81465797	81466497	NUTM2B	10	81454262	81636271	700
10	81468454	81468583	NUTM2B	10	81462769	81474951	129
10	81468454	81468583	NUTM2B	10	81439966	81474963	129
10	81468454	81468583	NUTM2B	10	81459797	81474963	129
10	81468454	81468583	NUTM2B	10	81454262	81636271	129
10	81469555	81469695	NUTM2B	10	81462769	81474951	140
10	81469555	81469695	NUTM2B	10	81439966	81474963	140
10	81469555	81469695	NUTM2B	10	81459797	81474963	140
10	81469555	81469695	NUTM2B	10	81454262	81636271	140
10	81470137	81470520	NUTM2B	10	81462769	81474951	383
10	81470137	81470520	NUTM2B	10	81439966	81474963	383
10	81470137	81470520	NUTM2B	10	81459797	81474963	383
10	81470137	81470520	NUTM2B	10	81454262	81636271	383
10	81471005	81471122	NUTM2B	10	81462769	81474951	117
10	81471005	81471122	NUTM2B	10	81439966	81474963	117
10	81471005	81471122	NUTM2B	10	81459797	81474963	117
10	81471005	81471122	NUTM2B	10	81454262	81636271	117
10	81471455	81472241	NUTM2B	10	81462769	81474951	786
10	81471455	81472241	NUTM2B	10	81439966	81474963	786
10	81471455	81472241	NUTM2B	10	81459797	81474963	786
10	81471455	81472241	NUTM2B	10	81454262	81636271	786
10	88683132	88683263	BMPR1A	10	88683130	88684463	131
10	88683132	88683263	BMPR1A	10	88683130	88684939	131
10	88683350	88683476	BMPR1A	10	88683130	88684463	126
10	88683350	88683476	BMPR1A	10	88683130	88684939	126
10	88985587	88985969	NUTM2A	10	88982027	88997197	382
10	88985587	88985969	NUTM2A	10	88984991	88997177	382
10	88985587	88985969	NUTM2A	10	88976490	88997197	382
10	88985587	88985969	NUTM2A	10	88976490	89152569	382
10	88988019	88988719	NUTM2A	10	88982027	88997197	700
10	88988019	88988719	NUTM2A	10	88984991	88997177	700
10	88988019	88988719	NUTM2A	10	88976490	88997197	700
10	88988019	88988719	NUTM2A	10	88976490	89152569	700
10	88990676	88990805	NUTM2A	10	88982027	88997197	129
10	88990676	88990805	NUTM2A	10	88984991	88997177	129
10	88990676	88990805	NUTM2A	10	88976490	88997197	129
10	88990676	88990805	NUTM2A	10	88976490	89152569	129
10	88991777	88991917	NUTM2A	10	88982027	88997197	140
10	88991777	88991917	NUTM2A	10	88984991	88997177	140
10	88991777	88991917	NUTM2A	10	88976490	88997197	140
10	88991777	88991917	NUTM2A	10	88976490	89152569	140
10	88992359	88992742	NUTM2A	10	88982027	88997197	383
10	88992359	88992742	NUTM2A	10	88984991	88997177	383
10	88992359	88992742	NUTM2A	10	88976490	88997197	383
10	88992359	88992742	NUTM2A	10	88976490	89152569	383
10	88993229	88993346	NUTM2A	10	88982027	88997197	117
10	88993229	88993346	NUTM2A	10	88984991	88997177	117
10	88993229	88993346	NUTM2A	10	88976490	88997197	117
10	88993229	88993346	NUTM2A	10	88976490	89152569	117
10	88993679	88994465	NUTM2A	10	88982027	88997197	786
10	88993679	88994465	NUTM2A	10	88984991	88997177	786
10	88993679	88994465	NUTM2A	10	88976490	88997197	786
10	88993679	88994465	NUTM2A	10	88976490	89152569	786
10	89725043	89725229	PTEN	10	89725041	89726315	186
10	89725043	89725229	PTEN	10	89725083	89726133	146
10	96805566	96805708	CYP2C8	10	96804381	96806007	142
10	129899521	129899965	MKI67	10	129899520	129901845	444
10	129900842	129907687	MKI67	10	129899520	129901845	1003
11	14300882	14300970	RRAS2	11	14299467	14300973	88
11	57583768	57583780	CTNND1	11	57583767	57585917	12
11	61562833	61563976	FEN1	11	61562810	61564710	1143
11	117038136	117038415	PAFAH1B2	11	117038140	117041761	275
12	21623127	21623280	RECQL	12	21621437	21624184	153
12	21623902	21624032	RECQL	12	21621437	21624184	130
12	25362728	25362845	KRAS	12	25358182	25362848	117
12	27786329	27786393	PPFIBP1	12	27770010	27810385	64
12	27787842	27788048	PPFIBP1	12	27770010	27810385	206
12	27798994	27799081	PPFIBP1	12	27770010	27810385	87
12	27800661	27800775	PPFIBP1	12	27770010	27810385	114
12	27802942	27803074	PPFIBP1	12	27770010	27810385	132
12	27807654	27807747	PPFIBP1	12	27770010	27810385	93
12	27809548	27809663	PPFIBP1	12	27770010	27810385	115
12	31944692	31945100	H3F3C	12	31943546	31945111	408
12	92537855	92538223	BTG1	12	92536903	92538225	368
12	132445164	132446499	EP400	12	132445388	132446457	1069
13	26978092	26978218	CDK8	13	26978091	26979351	126
13	28877303	28877505	FLT1	13	28874541	28877505	202
13	35615069	35615301	NBEA	13	35608629	35646831	232
13	35615069	35615301	NBEA	13	35608629	35646833	232
13	35615069	35615301	NBEA	13	35614226	35646833	232
13	35619083	35619184	NBEA	13	35608629	35646831	101
13	35619083	35619184	NBEA	13	35608629	35646833	101
13	35619083	35619184	NBEA	13	35614226	35646833	101
13	35619442	35619538	NBEA	13	35608629	35646831	96
13	35619442	35619538	NBEA	13	35608629	35646833	96
13	35619442	35619538	NBEA	13	35614226	35646833	96
13	35622699	35622821	NBEA	13	35608629	35646831	122
13	35622699	35622821	NBEA	13	35608629	35646833	122
13	35622699	35622821	NBEA	13	35614226	35646833	122
13	35624405	35624532	NBEA	13	35608629	35646831	127
13	35624405	35624532	NBEA	13	35608629	35646833	127
13	35624405	35624532	NBEA	13	35614226	35646833	127
13	35630146	35630266	NBEA	13	35608629	35646831	120
13	35630146	35630266	NBEA	13	35608629	35646833	120
13	35630146	35630266	NBEA	13	35614226	35646833	120
13	35630146	35630266	NBEA	13	35629018	35646833	120
13	35630146	35630266	NBEA	13	35629708	35636256	120
13	35632853	35633000	NBEA	13	35608629	35646831	147
13	35632853	35633000	NBEA	13	35608629	35646833	147
13	35632853	35633000	NBEA	13	35614226	35646833	147
13	35632853	35633000	NBEA	13	35629018	35646833	147
13	35632853	35633000	NBEA	13	35629708	35636256	147
13	35632853	35633000	NBEA	13	35631976	35636256	147
13	35644044	35644242	NBEA	13	35608629	35646831	198
13	35644044	35644242	NBEA	13	35608629	35646833	198
13	35644044	35644242	NBEA	13	35614226	35646833	198
13	35644044	35644242	NBEA	13	35629018	35646833	198
13	35644855	35644989	NBEA	13	35608629	35646831	134
13	35644855	35644989	NBEA	13	35608629	35646833	134
13	35644855	35644989	NBEA	13	35614226	35646833	134
13	35644855	35644989	NBEA	13	35629018	35646833	134
13	35672433	35672542	NBEA	13	35668649	35681560	109
13	35672433	35672542	NBEA	13	35668649	35707903	109
13	35683426	35683579	NBEA	13	35668649	35707903	153
13	35684946	35685115	NBEA	13	35668649	35707903	169
13	35691550	35691630	NBEA	13	35668649	35707903	80
13	35692364	35692427	NBEA	13	35668649	35707903	63
13	35692513	35692611	NBEA	13	35668649	35707903	98
13	35697618	35697711	NBEA	13	35668649	35707903	93
13	92560190	92560311	GPC5	13	92538192	92568025	121
13	92560190	92560311	GPC5	13	92549319	92568025	121
13	92560190	92560311	GPC5	13	92550072	92568025	121
