chrom1	start1	end1	symbol	chrom2	start2	end2	overlap
chr2	108751870	108751994	RANBP2	chr2	108719415	108771738	124
chr2	108751870	108751994	RANBP2	chr2	108719736	108771738	124
chr2	108751870	108751994	RANBP2	chr2	108722234	108771738	124
chr2	108752997	108753159	RANBP2	chr2	108715217	108771738	162
chr2	108752997	108753159	RANBP2	chr2	108719337	108771738	162
chr2	108752997	108753159	RANBP2	chr2	108719415	108771738	162
chr2	108752997	108753159	RANBP2	chr2	108719736	108771738	162
chr2	108752997	108753159	RANBP2	chr2	108722234	108771738	162
chr2	108753425	108753563	RANBP2	chr2	108715217	108771738	138
chr2	108753425	108753563	RANBP2	chr2	108719337	108771738	138
chr2	108753425	108753563	RANBP2	chr2	108719415	108771738	138
chr2	108753425	108753563	RANBP2	chr2	108719736	108771738	138
chr2	108753425	108753563	RANBP2	chr2	108722234	108771738	138
chr2	108753824	108753971	RANBP2	chr2	108715217	108771738	147
chr2	108753824	108753971	RANBP2	chr2	108719337	108771738	147
chr2	108753824	108753971	RANBP2	chr2	108719415	108771738	147
chr2	108753824	108753971	RANBP2	chr2	108719736	108771738	147
chr2	108753824	108753971	RANBP2	chr2	108722234	108771738	147
chr2	108754904	108755084	RANBP2	chr2	108715217	108771738	180
chr2	108754904	108755084	RANBP2	chr2	108719337	108771738	180
chr2	108754904	108755084	RANBP2	chr2	108719415	108771738	180
chr2	108754904	108755084	RANBP2	chr2	108719736	108771738	180
chr2	108754904	108755084	RANBP2	chr2	108722234	108771738	180
chr2	108755175	108755259	RANBP2	chr2	108715217	108771738	84
chr2	108755175	108755259	RANBP2	chr2	108719337	108771738	84
chr2	108755175	108755259	RANBP2	chr2	108719415	108771738	84
chr2	108755175	108755259	RANBP2	chr2	108719736	108771738	84
chr2	108755175	108755259	RANBP2	chr2	108722234	108771738	84
chr2	108758412	108758548	RANBP2	chr2	108715217	108771738	136
chr2	108758412	108758548	RANBP2	chr2	108719337	108771738	136
chr2	108758412	108758548	RANBP2	chr2	108719415	108771738	136
chr2	108758412	108758548	RANBP2	chr2	108719736	108771738	136
chr2	108758412	108758548	RANBP2	chr2	108722234	108771738	136
chr2	108762100	108762195	RANBP2	chr2	108715217	108771738	95
chr2	108762100	108762195	RANBP2	chr2	108719337	108771738	95
chr2	108762100	108762195	RANBP2	chr2	108719415	108771738	95
chr2	108762100	108762195	RANBP2	chr2	108719736	108771738	95
chr2	108762100	108762195	RANBP2	chr2	108722234	108771738	95
chr2	108763236	108768388	RANBP2	chr2	108715217	108771738	5152
chr2	108763236	108768388	RANBP2	chr2	108719337	108771738	5152
chr2	108763236	108768388	RANBP2	chr2	108719415	108771738	5152
chr2	108763236	108768388	RANBP2	chr2	108719736	108771738	5152
chr2	108763236	108768388	RANBP2	chr2	108722234	108771738	5152
chr2	108771700	108771871	RANBP2	chr2	108715217	108771738	38
chr2	108771700	108771871	RANBP2	chr2	108719337	108771738	38
chr2	108771700	108771871	RANBP2	chr2	108719415	108771738	38
chr2	108771700	108771871	RANBP2	chr2	108719736	108771738	38
chr2	108771700	108771871	RANBP2	chr2	108722234	108771738	38
chr2	230309923	230310039	SP140	chr2	230309797	230317583	116
chr2	230310742	230310851	SP140	chr2	230309797	230317583	109
chr2	230311153	230311231	SP140	chr2	230309797	230317583	78
chr2	230311451	230311595	SP140	chr2	230309797	230317583	144
chr2	230312585	230312684	SP140	chr2	230309797	230317583	99
chr2	232329812	232329996	DIS3L2	chr2	232329018	232339498	184
chr2	232330689	232330776	DIS3L2	chr2	232329018	232339498	87
chr2	232333839	232333987	DIS3L2	chr2	232329018	232339498	148
chr2	232334368	232334499	DIS3L2	chr2	232329018	232339498	131
chr2	232334630	232334735	DIS3L2	chr2	232329018	232339498	105
chr2	232335772	232335874	DIS3L2	chr2	232329018	232339498	102
chr2	232336468	232336630	DIS3L2	chr2	232329018	232339498	162
chr3	10043049	10043150	FANCD2	chr3	10042731	10049332	101
chr3	10043049	10043150	FANCD2	chr3	10043056	10045083	94
chr3	10043483	10043592	FANCD2	chr3	10042731	10049332	109
chr3	10043483	10043592	FANCD2	chr3	10043056	10045083	109
chr3	10043828	10043864	FANCD2	chr3	10042731	10049332	36
chr3	10043828	10043864	FANCD2	chr3	10043056	10045083	36
chr3	10046579	10046723	FANCD2	chr3	10042731	10049332	144
chr3	10047916	10048051	FANCD2	chr3	10042731	10049332	135
chr3	10049373	10049505	FANCD2	chr3	10048343	10074351	132
chr3	10052386	10052497	FANCD2	chr3	10048343	10074351	111
chr3	10060293	10060403	FANCD2	chr3	10048343	10074351	110
chr3	10062150	10062211	FANCD2	chr3	10048343	10074351	61
chr3	10063791	10063911	FANCD2	chr3	10048343	10074351	120
chr3	10064355	10064429	FANCD2	chr3	10048343	10074351	74
chr3	10064728	10064875	FANCD2	chr3	10048343	10074351	147
chr3	10065393	10065494	FANCD2	chr3	10048343	10074351	101
chr3	10065863	10065979	FANCD2	chr3	10048343	10074351	116
chr3	10067208	10067317	FANCD2	chr3	10048343	10074351	109
chr3	10072870	10072981	FANCD2	chr3	10048343	10074351	111
chr3	10073252	10073362	FANCD2	chr3	10048343	10074351	110
chr3	49684027	49684189	MST1	chr3	49683986	49688644	162
chr3	49684027	49684189	MST1	chr3	49683986	49697110	162
chr3	49684313	49684453	MST1	chr3	49683986	49688644	140
chr3	49684313	49684453	MST1	chr3	49683986	49697110	140
chr3	49684549	49684656	MST1	chr3	49683986	49688644	107
chr3	49684549	49684656	MST1	chr3	49683986	49697110	107
chr3	49684737	49684884	MST1	chr3	49683986	49688644	147
chr3	49684737	49684884	MST1	chr3	49683986	49697110	147
chr3	49685011	49685089	MST1	chr3	49683986	49688644	78
chr3	49685011	49685089	MST1	chr3	49683986	49697110	78
chr3	49685261	49685382	MST1	chr3	49683986	49688644	121
chr3	49685261	49685382	MST1	chr3	49683986	49697110	121
chr3	49685470	49685506	MST1	chr3	49683986	49688644	36
chr3	49685470	49685506	MST1	chr3	49683986	49697110	36
chr3	49685595	49685732	MST1	chr3	49683986	49688644	137
chr3	49685595	49685732	MST1	chr3	49683986	49697110	137
chr3	49685859	49685962	MST1	chr3	49683986	49688644	103
chr3	49685859	49685962	MST1	chr3	49683986	49697110	103
chr3	49686061	49686192	MST1	chr3	49683986	49688644	131
chr3	49686061	49686192	MST1	chr3	49683986	49697110	131
chr3	49686312	49686481	MST1	chr3	49683986	49688644	169
chr3	49686312	49686481	MST1	chr3	49683986	49697110	169
chr3	49686683	49686802	MST1	chr3	49683986	49688644	119
chr3	49686683	49686802	MST1	chr3	49683986	49697110	119
chr3	49686946	49687067	MST1	chr3	49683986	49688644	121
chr3	49686946	49687067	MST1	chr3	49683986	49697110	121
chr3	49687148	49687285	MST1	chr3	49683986	49688644	137
chr3	49687148	49687285	MST1	chr3	49683986	49697110	137
chr3	49687363	49687478	MST1	chr3	49683986	49688644	115
chr3	49687363	49687478	MST1	chr3	49683986	49697110	115
chr3	49687555	49687668	MST1	chr3	49683986	49688644	113
chr3	49687555	49687668	MST1	chr3	49683986	49697110	113
chr3	49687749	49687897	MST1	chr3	49683986	49688644	148
chr3	49687749	49687897	MST1	chr3	49683986	49697110	148
chr3	49688597	49688691	MST1	chr3	49683986	49688644	47
chr3	49688597	49688691	MST1	chr3	49683986	49697110	94
chr3	72750283	72750836	SHQ1	chr3	72749276	72750836	553
chr3	73064851	73065141	PPP4R2	chr3	73064847	73066423	290
chr3	73064851	73065141	PPP4R2	chr3	73064847	73066864	290
chr3	73064851	73065141	PPP4R2	chr3	73064848	73066423	290
chr3	73065396	73065722	PPP4R2	chr3	73064847	73066423	326
chr3	73065396	73065722	PPP4R2	chr3	73064847	73066864	326
chr3	73065396	73065722	PPP4R2	chr3	73064848	73066423	326
chr3	75937493	75937602	ROBO2	chr3	75926964	75964781	109
chr3	75937493	75937602	ROBO2	chr3	75934235	75943088	109
chr3	75937493	75937602	ROBO2	chr3	75934235	75949571	109
chr3	170303039	170303127	PRKCI	chr3	170303039	170305977	88
chr3	177025497	177025524	TBL1XR1	chr3	177020859	177025524	27
chr3	179218209	179218334	PIK3CA	chr3	179214688	179221902	125
chr3	179219195	179219277	PIK3CA	chr3	179214688	179221902	82
chr3	179219570	179219735	PIK3CA	chr3	179214688	179221902	165
chr3	179219948	179220052	PIK3CA	chr3	179214688	179221902	104
chr3	179220985	179221157	PIK3CA	chr3	179214688	179221902	172
chr3	181712360	181713314	SOX2	chr3	181712784	181714410	530
chr3	182945093	182945173	DCUN1D1	chr3	182942854	182945175	80
chr3	185645530	185645623	IGF2BP2	chr3	185643738	185645626	93
chr3	185645530	185645623	IGF2BP2	chr3	185643775	185645623	93
chr3	185645530	185645623	IGF2BP2	chr3	185643791	185645626	93
chr3	195747175	195747380	MUC4	chr3	195746134	195750921	205
chr3	195748901	195749064	MUC4	chr3	195746134	195750921	163
chr3	195750888	195751112	MUC4	chr3	195746134	195750921	33
chr3	195778789	195791497	MUC4	chr3	195778849	195784342	5493
chr3	195778789	195791497	MUC4	chr3	195779882	195783427	3545
chr3	195778789	195791497	MUC4	chr3	195783434	195788659	5225
chr3	195778789	195791497	MUC4	chr3	195784417	195788662	4245
chr4	83462468	83462902	ABRAXAS1	chr4	83460938	83462887	419
chr4	98881027	98881142	EIF4E	chr4	98879948	98881134	107
chr4	98881027	98881142	EIF4E	chr4	98880062	98881143	115
chr5	218355	218418	SDHA	chr5	214227	218792	63
chr5	218355	218418	SDHA	chr5	217915	236650	63
chr5	218355	218418	SDHA	chr5	217915	258100	63
chr5	218355	218418	SDHA	chr5	217923	230537	63
chr5	223481	223568	SDHA	chr5	217915	236650	87
chr5	223481	223568	SDHA	chr5	217915	258100	87
chr5	223481	223568	SDHA	chr5	217923	230537	87
chr5	224359	224521	SDHA	chr5	217915	236650	162
chr5	224359	224521	SDHA	chr5	217915	258100	162
chr5	224359	224521	SDHA	chr5	217923	230537	162
chr5	225418	225562	SDHA	chr5	217915	236650	144
chr5	225418	225562	SDHA	chr5	217915	258100	144
chr5	225418	225562	SDHA	chr5	217923	230537	144
chr5	225882	226047	SDHA	chr5	217915	236650	165
chr5	225882	226047	SDHA	chr5	217915	258100	165
chr5	225882	226047	SDHA	chr5	217923	230537	165
chr5	228184	228333	SDHA	chr5	217915	236650	149
chr5	228184	228333	SDHA	chr5	217915	258100	149
chr5	228184	228333	SDHA	chr5	217923	230537	149
chr5	230875	231000	SDHA	chr5	217915	236650	125
chr5	230875	231000	SDHA	chr5	217915	258100	125
chr5	233476	233645	SDHA	chr5	217915	236650	169
chr5	233476	233645	SDHA	chr5	217915	258100	169
chr5	235143	235339	SDHA	chr5	217915	236650	196
chr5	235143	235339	SDHA	chr5	217915	258100	196
chr5	236427	236599	SDHA	chr5	217915	236650	172
chr5	236427	236599	SDHA	chr5	217915	258100	172
chr5	236427	236599	SDHA	chr5	235691	259212	172
chr5	240357	240476	SDHA	chr5	217915	258100	119
chr5	240357	240476	SDHA	chr5	235691	259212	119
chr5	240357	240476	SDHA	chr5	237496	266708	119
chr5	250991	251103	SDHA	chr5	217915	258100	112
chr5	250991	251103	SDHA	chr5	235691	259212	112
chr5	250991	251103	SDHA	chr5	237496	266708	112
chr5	251337	251468	SDHA	chr5	217915	258100	131
chr5	251337	251468	SDHA	chr5	235691	259212	131
chr5	251337	251468	SDHA	chr5	237496	266708	131
chr5	254392	254506	SDHA	chr5	217915	258100	114
chr5	254392	254506	SDHA	chr5	235691	259212	114
chr5	254392	254506	SDHA	chr5	237496	266708	114
chr5	256333	256420	SDHA	chr5	217915	258100	87
chr5	256333	256420	SDHA	chr5	235691	259212	87
chr5	256333	256420	SDHA	chr5	237496	266708	87
chr5	23509033	23509102	PRDM9	chr5	23504111	23528577	69
chr5	23509469	23509593	PRDM9	chr5	23504111	23528577	124
chr5	23509919	23510027	PRDM9	chr5	23504111	23528577	108
chr5	23517880	23517930	PRDM9	chr5	23504111	23528577	50
chr5	23521022	23521179	PRDM9	chr5	23504111	23528577	157
chr5	23522303	23522405	PRDM9	chr5	23504111	23528577	102
chr5	23522613	23522885	PRDM9	chr5	23504111	23528577	272
chr5	23523290	23523358	PRDM9	chr5	23504111	23528577	68
chr5	23524333	23524527	PRDM9	chr5	23504111	23528577	194
chr5	23526232	23527773	PRDM9	chr5	23504111	23528577	1541
chr5	55941081	55941819	IL6ST	chr5	55940163	55941820	738
chr6	18130667	18130780	TPMT	chr6	18129714	18130781	113
chr6	20490167	20490430	E2F3	chr6	20490169	20493705	261
chr6	29942553	29942626	HLA-A	chr6	29934581	29952684	73
chr6	29942756	29943026	HLA-A	chr6	29934581	29952684	270
chr6	29943267	29943543	HLA-A	chr6	29934581	29952684	276
chr6	29944121	29944397	HLA-A	chr6	29944039	29945088	276
chr6	29944121	29944397	HLA-A	chr6	29934581	29952684	276
chr6	29944499	29944634	HLA-A	chr6	29944039	29945088	135
chr6	29944499	29944634	HLA-A	chr6	29934581	29952684	135
chr6	29945058	29945091	HLA-A	chr6	29944039	29945088	30
chr6	29945058	29945091	HLA-A	chr6	29934581	29952684	33
chr6	29945233	29945281	HLA-A	chr6	29934581	29952684	48
chr6	29945452	29945455	HLA-A	chr6	29934581	29952684	3
chr6	31980450	31980548	STK19	chr6	31980531	32000000	17
chr6	31980653	31980801	STK19	chr6	31980531	32000000	148
chr6	31981003	31981049	STK19	chr6	31980531	32000000	46
chr6	34244830	34244884	HMGA1	chr6	34244829	34246216	54
chr6	34244830	34244884	HMGA1	chr6	34244829	34246217	54
chr6	34244830	34244884	HMGA1	chr6	34244833	34246206	51
chr6	36601707	36601794	SRSF3	chr6	36601705	36602911	87
chr6	36601961	36601989	SRSF3	chr6	36601705	36602911	28
chr6	43587271	43587489	POLH	chr6	43587271	43589962	218
chr6	63580056	63580174	PTP4A1	chr6	63580056	63581446	118
chr6	108663454	108664855	FOXO3	chr6	108663452	108664889	1401
chr6	136261109	136261115	BCLAF1	chr6	136259402	136261471	6
chr6	136261264	136261477	BCLAF1	chr6	136259402	136261471	207
chr6	136275531	136275701	BCLAF1	chr6	136275531	136278772	170
chr6	136275531	136275701	BCLAF1	chr6	136275531	136278778	170
chr6	136275842	136276508	BCLAF1	chr6	136275531	136278772	666
chr6	136275842	136276508	BCLAF1	chr6	136275531	136278778	666
chr6	136277864	136278776	BCLAF1	chr6	136275531	136278772	908
chr6	136277864	136278776	BCLAF1	chr6	136275531	136278778	912
chr7	5527747	5527891	ACTB	chr7	5527149	5529666	144
chr7	5527747	5527891	ACTB	chr7	5527150	5528700	144
chr7	5527747	5527891	ACTB	chr7	5527150	5529404	144
chr7	5527747	5527891	ACTB	chr7	5527150	5529662	144
chr7	5527747	5527891	ACTB	chr7	5527150	5529665	144
chr7	5527747	5527891	ACTB	chr7	5527150	5529666	144
chr7	5527747	5527891	ACTB	chr7	5527151	5529665	144
chr7	5527747	5527891	ACTB	chr7	5527157	5529665	144
chr7	5527747	5527891	ACTB	chr7	5527158	5529666	144
chr7	5527747	5527891	ACTB	chr7	5527161	5529666	144
chr7	5528003	5528185	ACTB	chr7	5527149	5529666	182
chr7	5528003	5528185	ACTB	chr7	5527150	5528700	182
chr7	5528003	5528185	ACTB	chr7	5527150	5529404	182
chr7	5528003	5528185	ACTB	chr7	5527150	5529662	182
chr7	5528003	5528185	ACTB	chr7	5527150	5529665	182
chr7	5528003	5528185	ACTB	chr7	5527150	5529666	182
chr7	5528003	5528185	ACTB	chr7	5527151	5529665	182
chr7	5528003	5528185	ACTB	chr7	5527157	5529665	182
chr7	5528003	5528185	ACTB	chr7	5527158	5529666	182
chr7	5528003	5528185	ACTB	chr7	5527161	5529666	182
chr7	5528280	5528719	ACTB	chr7	5527149	5529666	439
chr7	5528280	5528719	ACTB	chr7	5527150	5528700	420
chr7	5528280	5528719	ACTB	chr7	5527150	5529404	439
chr7	5528280	5528719	ACTB	chr7	5527150	5529662	439
chr7	5528280	5528719	ACTB	chr7	5527150	5529665	439
chr7	5528280	5528719	ACTB	chr7	5527150	5529666	439
chr7	5528280	5528719	ACTB	chr7	5527151	5529665	439
chr7	5528280	5528719	ACTB	chr7	5527157	5529665	439
chr7	5528280	5528719	ACTB	chr7	5527158	5529666	439
chr7	5528280	5528719	ACTB	chr7	5527161	5529666	439
chr7	5529160	5529400	ACTB	chr7	5527149	5529666	240
chr7	5529160	5529400	ACTB	chr7	5527150	5529404	240
chr7	5529160	5529400	ACTB	chr7	5527150	5529662	240
chr7	5529160	5529400	ACTB	chr7	5527150	5529665	240
chr7	5529160	5529400	ACTB	chr7	5527150	5529666	240
chr7	5529160	5529400	ACTB	chr7	5527151	5529665	240
chr7	5529160	5529400	ACTB	chr7	5527157	5529665	240
chr7	5529160	5529400	ACTB	chr7	5527158	5529666	240
chr7	5529160	5529400	ACTB	chr7	5527161	5529666	240
chr7	5529534	5529657	ACTB	chr7	5527149	5529666	123
chr7	5529534	5529657	ACTB	chr7	5527150	5529662	123
chr7	5529534	5529657	ACTB	chr7	5527150	5529665	123
chr7	5529534	5529657	ACTB	chr7	5527150	5529666	123
chr7	5529534	5529657	ACTB	chr7	5527151	5529665	123
chr7	5529534	5529657	ACTB	chr7	5527157	5529665	123
chr7	5529534	5529657	ACTB	chr7	5527158	5529666	123
chr7	5529534	5529657	ACTB	chr7	5527161	5529666	123
chr7	5973398	5973542	PMS2	chr7	5893637	5989045	144
chr7	5977587	5977757	PMS2	chr7	5893637	5989045	170
chr7	5978595	5978696	PMS2	chr7	5893637	5989045	101
chr7	5982823	5982991	PMS2	chr7	5893637	5989045	168
chr7	5986758	5987620	PMS2	chr7	5893637	5989045	862
chr7	5991972	5992057	PMS2	chr7	5991821	5993010	85
chr7	6002452	6002636	PMS2	chr7	6000719	6004696	184
chr7	6002452	6002636	PMS2	chr7	6000719	6006399	184
chr7	6002452	6002636	PMS2	chr7	6000719	6006571	184
chr7	6002452	6002636	PMS2	chr7	6000719	6007876	184
chr7	6002452	6002636	PMS2	chr7	6000719	6007894	184
chr7	6002452	6002636	PMS2	chr7	6000719	6009927	184
chr7	6002452	6002636	PMS2	chr7	6000719	6010798	184
chr7	6003689	6003792	PMS2	chr7	6000719	6004696	103
chr7	6003689	6003792	PMS2	chr7	6000719	6006399	103
chr7	6003689	6003792	PMS2	chr7	6000719	6006571	103
chr7	6003689	6003792	PMS2	chr7	6000719	6007876	103
chr7	6003689	6003792	PMS2	chr7	6000719	6007894	103
chr7	6003689	6003792	PMS2	chr7	6000719	6009927	103
chr7	6003689	6003792	PMS2	chr7	6000719	6010798	103
chr7	6003971	6004058	PMS2	chr7	6000719	6004696	87
chr7	6003971	6004058	PMS2	chr7	6000719	6006399	87
chr7	6003971	6004058	PMS2	chr7	6000719	6006571	87
chr7	6003971	6004058	PMS2	chr7	6000719	6007876	87
chr7	6003971	6004058	PMS2	chr7	6000719	6007894	87
chr7	6003971	6004058	PMS2	chr7	6000719	6009927	87
chr7	6003971	6004058	PMS2	chr7	6000719	6010798	87
chr7	6005891	6006031	PMS2	chr7	6000719	6006399	140
chr7	6005891	6006031	PMS2	chr7	6000719	6006571	140
chr7	6005891	6006031	PMS2	chr7	6000719	6007876	140
chr7	6005891	6006031	PMS2	chr7	6000719	6007894	140
chr7	6005891	6006031	PMS2	chr7	6000719	6009927	140
chr7	6005891	6006031	PMS2	chr7	6000719	6010798	140
chr7	6008996	6009019	PMS2	chr7	6000719	6009927	23
chr7	6008996	6009019	PMS2	chr7	6000719	6010798	23
chr7	26184532	26185783	NFE2L3	chr7	26184530	26186300	1251
chr7	26184532	26185783	NFE2L3	chr7	26184530	26187111	1251
chr7	32963543	32963702	FKBP9	chr7	32960112	33007729	159
chr7	32974616	32974762	FKBP9	chr7	32960112	33007729	146
chr7	32975181	32975371	FKBP9	chr7	32960112	33007729	190
chr7	32976353	32976499	FKBP9	chr7	32960112	33007729	146
chr7	32980363	32980553	FKBP9	chr7	32960112	33007729	190
chr7	32988506	32988652	FKBP9	chr7	32960112	33007729	146
chr7	32996162	32996349	FKBP9	chr7	32960112	33007729	187
chr7	33000114	33000260	FKBP9	chr7	32960112	33007729	146
chr7	33002675	33002839	FKBP9	chr7	32960112	33007729	164
chr7	33005174	33005351	FKBP9	chr7	32960112	33007729	177
chr7	57119839	57121152	ZNF479	chr7	57051383	57137156	1313
chr7	57119839	57121152	ZNF479	chr7	57118544	57137156	1313
chr7	57119839	57121152	ZNF479	chr7	57119381	57137555	1313
chr7	57126017	57126113	ZNF479	chr7	57051383	57137156	96
chr7	57126017	57126113	ZNF479	chr7	57118544	57137156	96
chr7	57126017	57126113	ZNF479	chr7	57119381	57137555	96
chr7	57126591	57126718	ZNF479	chr7	57051383	57137156	127
chr7	57126591	57126718	ZNF479	chr7	57118544	57137156	127
chr7	57126591	57126718	ZNF479	chr7	57119381	57137555	127
chr7	57132285	57132324	ZNF479	chr7	57051383	57137156	39
chr7	57132285	57132324	ZNF479	chr7	57118544	57137156	39
chr7	57132285	57132324	ZNF479	chr7	57119381	57137555	39
chr7	66988370	66988499	SBDS	chr7	66972693	67018971	129
chr7	66991136	66991301	SBDS	chr7	66972693	67018971	165
chr7	66993216	66993417	SBDS	chr7	66972693	67018971	201
chr7	66994211	66994342	SBDS	chr7	66972693	67018971	131
chr7	66995289	66995417	SBDS	chr7	66972693	67018971	128
chr7	74728785	74728896	GTF2I	chr7	74728173	74833380	111
chr7	74728785	74728896	GTF2I	chr7	74728173	74869950	111
chr7	74730228	74730294	GTF2I	chr7	74728173	74833380	66
chr7	74730228	74730294	GTF2I	chr7	74728173	74869950	66
chr7	74732478	74732662	GTF2I	chr7	74728173	74833380	184
chr7	74732478	74732662	GTF2I	chr7	74728173	74869950	184
chr7	74733922	74733981	GTF2I	chr7	74728173	74833380	59
chr7	74733922	74733981	GTF2I	chr7	74728173	74869950	59
chr7	74735460	74735532	GTF2I	chr7	74728173	74833380	72
chr7	74735460	74735532	GTF2I	chr7	74728173	74869950	72
chr7	74736499	74736683	GTF2I	chr7	74728173	74833380	184
chr7	74736499	74736683	GTF2I	chr7	74728173	74869950	184
chr7	74738044	74738103	GTF2I	chr7	74728173	74833380	59
chr7	74738044	74738103	GTF2I	chr7	74728173	74869950	59
chr7	74743448	74743520	GTF2I	chr7	74728173	74833380	72
chr7	74743448	74743520	GTF2I	chr7	74728173	74869950	72
chr7	74744757	74744941	GTF2I	chr7	74728173	74833380	184
chr7	74744757	74744941	GTF2I	chr7	74728173	74869950	184
chr7	74745882	74745941	GTF2I	chr7	74728173	74833380	59
chr7	74745882	74745941	GTF2I	chr7	74728173	74869950	59
chr7	74746336	74746411	GTF2I	chr7	74728173	74833380	75
chr7	74746336	74746411	GTF2I	chr7	74728173	74869950	75
chr7	74748014	74748116	GTF2I	chr7	74728173	74833380	102
chr7	74748014	74748116	GTF2I	chr7	74728173	74869950	102
chr7	74749024	74749090	GTF2I	chr7	74728173	74833380	66
chr7	74749024	74749090	GTF2I	chr7	74728173	74869950	66
chr7	74749267	74749451	GTF2I	chr7	74728173	74833380	184
chr7	74749267	74749451	GTF2I	chr7	74728173	74869950	184
chr7	74751360	74751416	GTF2I	chr7	74728173	74833380	56
chr7	74751360	74751416	GTF2I	chr7	74728173	74869950	56
chr7	74752089	74752170	GTF2I	chr7	74728173	74833380	81
chr7	74752089	74752170	GTF2I	chr7	74728173	74869950	81
chr7	74753093	74753177	GTF2I	chr7	74728173	74833380	84
chr7	74753093	74753177	GTF2I	chr7	74728173	74869950	84
chr7	74753845	74754029	GTF2I	chr7	74728173	74833380	184
chr7	74753845	74754029	GTF2I	chr7	74728173	74869950	184
chr7	74755508	74755537	GTF2I	chr7	74728173	74833380	29
chr7	74755508	74755537	GTF2I	chr7	74728173	74869950	29
chr7	74756819	74756861	GTF2I	chr7	74728173	74833380	42
chr7	74756819	74756861	GTF2I	chr7	74728173	74869950	42
chr7	74757958	74758000	GTF2I	chr7	74728173	74833380	42
chr7	74757958	74758000	GTF2I	chr7	74728173	74869950	42
chr7	74758779	74758838	GTF2I	chr7	74728173	74833380	59
chr7	74758779	74758838	GTF2I	chr7	74728173	74869950	59
chr7	102028097	102028145	CUX1	chr7	102025102	102059640	48
chr7	140734596	140734770	BRAF	chr7	140732331	140734770	174
chr7	142047784	142047873	MGAM	chr7	142040874	142061049	89
chr7	142050234	142050284	MGAM	chr7	142040874	142061049	50
chr7	142050696	142050864	MGAM	chr7	142040874	142061049	168
chr7	142052293	142052446	MGAM	chr7	142040874	142061049	153
chr7	142052783	142052984	MGAM	chr7	142040874	142061049	201
chr7	142054753	142054908	MGAM	chr7	142040874	142061049	155
chr7	142055557	142055726	MGAM	chr7	142040874	142061049	169
chr7	142055999	142056096	MGAM	chr7	142040874	142061049	97
chr7	142056829	142056942	MGAM	chr7	142040874	142061049	113
chr7	142058202	142058328	MGAM	chr7	142040874	142061049	126
chr7	142059471	142059600	MGAM	chr7	142040874	142061049	129
chr7	142059855	142059966	MGAM	chr7	142040874	142061049	111
chr7	142060310	142060373	MGAM	chr7	142040874	142061049	63
chr7	142062567	142062702	MGAM	chr7	142061125	142071352	135
chr7	142063498	142063586	MGAM	chr7	142061125	142071352	88
chr7	142064383	142064522	MGAM	chr7	142061125	142071352	139
chr7	142065334	142065468	MGAM	chr7	142061125	142071352	134
chr7	142065587	142065622	MGAM	chr7	142061125	142071352	35
chr7	142065714	142065831	MGAM	chr7	142061125	142071352	117
chr7	142066572	142066721	MGAM	chr7	142061125	142071352	149
chr7	142067340	142067425	MGAM	chr7	142061125	142071352	85
chr7	142068646	142068703	MGAM	chr7	142061125	142071352	57
chr7	142070993	142071118	MGAM	chr7	142061125	142071352	125
chr7	142074084	142074173	MGAM	chr7	142071464	142087389	89
chr7	142076202	142076252	MGAM	chr7	142071464	142087389	50
chr7	142076658	142076826	MGAM	chr7	142071464	142087389	168
chr7	142078317	142078470	MGAM	chr7	142071464	142087389	153
chr7	142078807	142079008	MGAM	chr7	142071464	142087389	201
chr7	142080790	142080945	MGAM	chr7	142071464	142087389	155
chr7	142082041	142082210	MGAM	chr7	142071464	142087389	169
chr7	142082474	142082571	MGAM	chr7	142071464	142087389	97
chr7	142083300	142083413	MGAM	chr7	142071464	142087389	113
chr7	142084518	142084644	MGAM	chr7	142071464	142087389	126
chr7	142085832	142085961	MGAM	chr7	142071464	142087389	129
chr7	142086217	142086328	MGAM	chr7	142071464	142087389	111
chr7	142086654	142086717	MGAM	chr7	142071464	142087389	63
chr7	142091912	142092047	MGAM	chr7	142090182	142099971	135
chr7	142092520	142092608	MGAM	chr7	142090182	142099971	88
chr7	142093411	142093550	MGAM	chr7	142090182	142099971	139
chr7	142094363	142094497	MGAM	chr7	142090182	142099971	134
chr7	142094619	142094654	MGAM	chr7	142090182	142099971	35
chr7	142094746	142094863	MGAM	chr7	142090182	142099971	117
chr7	142095564	142095713	MGAM	chr7	142090182	142099971	149
chr7	142096330	142096415	MGAM	chr7	142090182	142099971	85
chr7	142097592	142097649	MGAM	chr7	142090182	142099971	57
chr7	142099612	142099737	MGAM	chr7	142090182	142099971	125
chr7	142749484	142749524	PRSS1	chr7	142748793	142759722	40
chr7	142749484	142749524	PRSS1	chr7	142731559	142758689	40
chr7	142750554	142750714	PRSS1	chr7	142748793	142759722	160
chr7	142750554	142750714	PRSS1	chr7	142750365	142759461	160
chr7	142750554	142750714	PRSS1	chr7	142731559	142758689	160
chr7	142751773	142752027	PRSS1	chr7	142748793	142759722	254
chr7	142751773	142752027	PRSS1	chr7	142750365	142759461	254
chr7	142751773	142752027	PRSS1	chr7	142731559	142758689	254
chr7	142752430	142752567	PRSS1	chr7	142748793	142759722	137
chr7	142752430	142752567	PRSS1	chr7	142750365	142759461	137
chr7	142752430	142752567	PRSS1	chr7	142731559	142758689	137
